,@AfifYulistian,@AlshadAhmad,@Anak.Kuliner,@AquariusMusikindo,@ArisSportTv,@AttaHalilintar,@Audrey-A,@AutonetMagz,@BeemzAryo,@BimbelBrilian,@BoengkoesNetwork,@BrandonKentEverything,@CNBC_ID,@CNNIDOFFICIAL,@CoachJustinl28,@DHIARCOM,@DKIDchannel,@Dewa19,@DuniaBinatangLiar,@Dunia_Alam,@DylandPROS,@FitraEri,@FrontaLGaming,@GadgetGaul,@GadgetIn,@GarasiDrift,@HujanTandaTanya,@IBLTV,@JagatReview,@JessNoLimit,@Judika.Entertainment,@K2G,@KUBILER,@Kenandgrat,@KokBisa,@LuckyHakimChannel,@MILYHYA,@MNCTV_Sports,@MajelisLucu,@MalakaProjectid,@MamankKuliner,@Mas-Wahid,@Melkibajaj,@Miawaug,@MusicaStudios,@NagaswaraOfficial,@NarasiNewsroom,@NexCarlos,@OTOMOTIFTV,@OfficialNoahMusic,@OfficialiNews,@Otodriver,@PANJIPETUALANG_REAL,@PSSITV,@PricebookIndonesia,@RCTISports,@RansEntertainment,@SPOTV.Indonesia,@SPROSULEPRODUCTIONS,@SatuPersenIndonesianLifeschool,@SiKutuBuku,@Sobat_HAPE,@SportsChannelIndonesia,@TirtaPengPengPeng,@TrinityOptimaProduction,@VINDES,@WindahBasudara,@YoutuberCupu,@ZeniusEducation,@ZonaJuaraSports,@amarpdchannel,@ariefmuhammaddd,@carmudiID,@corbuzier,@deHakims,@deHakimsAviaryIrfanHakim,@dennycaknan6996,@farida.nurhan,@felicia.tjiasaka,@indomusikgram,@iwanbanaranblog,@kompastv,@letdahyper,@liputan6_news,@metrotvnews,@motomobitv,@nihongomantappu,@officialbaliunited,@projectreview,@radityadika,@raisa6690,@riasukmawijaya,@ridwanhr,@rrq_lemon,@tanboykun,@taulany_tv,@tempovideochannel,@tribunnews,@tvOneNews,@ybrap
@FitraEri,0.9510902,0.95558107,0.9595121,0.9190507,0.90566957,0.95239836,0.90462947,0.97656655,0.9433717,0.9073328,0.95904475,0.8880592,0.95381874,0.95352244,0.9640782,0.9550625,0.9732587,0.9105232,0.9462539,0.93436253,0.97428954,1.0,0.9625555,0.95468473,0.9695463,0.9596716,0.96350557,0.90519834,0.9524846,0.9175825,0.93253934,0.968505,0.96230316,0.9642873,0.94403315,0.9645988,0.95490193,0.79243743,0.9764552,0.9526375,0.95430475,0.9314544,0.9451752,0.9521202,0.8938774,0.9073883,0.95477307,0.9588456,0.92609155,0.91128945,0.92435706,0.96750724,0.91341674,0.9402541,0.9573629,0.7375382,0.97533244,0.9098511,0.94291544,0.9628973,0.95579004,0.9674516,0.9044242,0.9542886,0.92898095,0.9728581,0.9676188,0.9683859,0.9491537,0.80780804,0.888307,0.9844396,0.9705502,0.964504,0.97388697,0.9628382,0.9186404,0.9144275,0.9614923,0.9549099,0.9664924,0.94088125,0.96445286,0.91461664,0.9646646,0.9758493,0.95354754,0.91673154,0.96217537,0.95711064,0.9035585,0.9462994,0.9844638,0.88678384,0.95066833,0.96409106,0.94868237,0.9438129,0.9535717,0.899615
@FrontaLGaming,0.9548813,0.9674051,0.9629483,0.94470346,0.9474387,0.9558331,0.94617486,0.94928825,0.97188437,0.8770242,0.94389355,0.9252453,0.909104,0.90264064,0.96431065,0.9608617,0.9574319,0.92850745,0.9553926,0.93252164,0.97463,0.9625555,1.0000004,0.941122,0.961297,0.9714067,0.96165085,0.9396452,0.94505227,0.9445099,0.9428629,0.9702233,0.955326,0.9439614,0.9135649,0.96988225,0.966371,0.8386958,0.9677297,0.918664,0.95251334,0.9577931,0.9580101,0.9583969,0.9244894,0.9290599,0.9579712,0.936355,0.93647194,0.9452379,0.89430165,0.93747497,0.95454013,0.9333338,0.9513437,0.7804357,0.9527043,0.9186242,0.93491393,0.9424469,0.95713806,0.96951807,0.9139092,0.9420514,0.9479343,0.96197045,0.9764825,0.9553615,0.95354426,0.8453001,0.93618184,0.9599332,0.9397135,0.96503276,0.9557655,0.9433042,0.9410079,0.9583367,0.9581342,0.9702234,0.93940306,0.8958072,0.9852978,0.8633661,0.9464352,0.9601535,0.95881814,0.93689454,0.9479195,0.9392754,0.9321444,0.935014,0.95740294,0.92900884,0.94926214,0.94234425,0.90459895,0.89851797,0.92150974,0.93106997
@GadgetGaul,0.94723505,0.93216676,0.9310323,0.9232739,0.887163,0.9235718,0.9037876,0.96850157,0.9301313,0.8870512,0.914865,0.88786376,0.9113358,0.9129903,0.9345732,0.94922,0.95757127,0.915322,0.939829,0.9259912,0.94396484,0.95468473,0.941122,1.0000002,0.9769799,0.95490307,0.94189894,0.911865,0.9471679,0.93708265,0.9212812,0.9683945,0.92733276,0.92635965,0.90584606,0.9510972,0.9534045,0.8347759,0.9455218,0.9276657,0.91633976,0.91568995,0.9354753,0.94757146,0.9053449,0.9113397,0.93963826,0.9168259,0.91817474,0.9164611,0.8948096,0.9621496,0.911973,0.94772613,0.95480317,0.74313414,0.93317103,0.91365445,0.90647715,0.9285073,0.92573404,0.9696945,0.91448283,0.925891,0.9264072,0.9384065,0.952835,0.9745819,0.9361712,0.8458359,0.8851093,0.94659674,0.9167032,0.9314967,0.9346634,0.92461586,0.91970646,0.9115447,0.93342096,0.93962646,0.94192827,0.88702095,0.944623,0.8596322,0.9319786,0.9589659,0.9412012,0.8993989,0.97138995,0.9329028,0.9108332,0.938133,0.9517381,0.8856107,0.93932575,0.9138245,0.9085525,0.89946204,0.9234222,0.89795685
@GadgetIn,0.9581811,0.9553533,0.9582739,0.9340117,0.91035616,0.94912773,0.9286506,0.9700724,0.9464416,0.8948064,0.9454892,0.9030335,0.93390036,0.92753565,0.9544586,0.9746426,0.98040557,0.9248635,0.9452426,0.9430084,0.96812534,0.9695463,0.961297,0.9769799,1.0000002,0.9645023,0.95870316,0.93004084,0.9714347,0.94898546,0.9359224,0.9841756,0.95182663,0.95274305,0.9200926,0.9712099,0.9681295,0.8364501,0.9648936,0.9344188,0.9470606,0.93798065,0.9485593,0.9659162,0.9207642,0.92652667,0.95529,0.9407508,0.9397633,0.92838335,0.9118451,0.96218455,0.93137026,0.9414394,0.97958654,0.7533883,0.95718265,0.91384816,0.93369484,0.9490182,0.9506155,0.9844936,0.91019285,0.94683903,0.9362804,0.9627031,0.9749508,0.98007673,0.9578236,0.8468693,0.9063678,0.9624633,0.9484381,0.9584325,0.9566963,0.9498782,0.93462026,0.93620884,0.9543462,0.9638872,0.9577415,0.91491795,0.96766907,0.8837381,0.9537089,0.9725785,0.96366006,0.90906495,0.9837757,0.9429607,0.9193767,0.93723977,0.96595466,0.91580564,0.9564842,0.9414282,0.9256196,0.9224099,0.94391596,0.91705513
@GarasiDrift,0.9640564,0.96585524,0.9528943,0.95386213,0.9399657,0.95602286,0.95645165,0.97059536,0.96724176,0.86987114,0.9262656,0.9234706,0.9008031,0.8999922,0.95371735,0.96042943,0.96152353,0.94498116,0.94840914,0.93300307,0.9607115,0.9596716,0.9714067,0.95490307,0.9645023,0.9999999,0.95560557,0.9429338,0.95287704,0.9506159,0.94425285,0.96825767,0.9479201,0.93125796,0.8917459,0.96716774,0.9738815,0.861707,0.96037626,0.9158745,0.92945325,0.9667413,0.96065235,0.9685149,0.94553185,0.9421433,0.96294546,0.9181788,0.96654797,0.952215,0.89552855,0.9652552,0.96359277,0.94669694,0.9591325,0.79361045,0.9479078,0.9304468,0.9247907,0.9336314,0.9384874,0.97173584,0.9181124,0.94195855,0.9519243,0.9570769,0.96817243,0.9593143,0.9584886,0.8764863,0.9432415,0.95056975,0.9290072,0.95378053,0.9402561,0.9298038,0.95779574,0.96372616,0.941115,0.9751349,0.9498086,0.88769245,0.9735863,0.8444885,0.94369125,0.9767462,0.9676119,0.92753184,0.9550699,0.92690885,0.9400405,0.9322696,0.9621706,0.93357205,0.95121306,0.92990017,0.8974515,0.8925641,0.9228055,0.9279959
@HujanTandaTanya,0.963323,0.97083056,0.95799816,0.9185175,0.9020151,0.94195664,0.92292833,0.9516493,0.96753937,0.92563903,0.9477196,0.8739878,0.93837,0.9491611,0.9454601,0.9370212,0.95271826,0.903953,0.96784693,0.95013535,0.9682226,0.96350557,0.96165085,0.94189894,0.95870316,0.95560557,1.0000002,0.89698935,0.9352987,0.9197563,0.9304662,0.9531218,0.95687306,0.9514358,0.9505042,0.96798503,0.9620173,0.7851816,0.9682715,0.9604007,0.9439569,0.94038206,0.95643586,0.9594945,0.8923254,0.9040733,0.9698139,0.9484473,0.91481304,0.91678226,0.90954113,0.9376854,0.937663,0.9394961,0.94230473,0.69709647,0.9596586,0.87592906,0.9228339,0.9829161,0.98407245,0.95450914,0.8797717,0.95729923,0.92540807,0.95972884,0.9670874,0.9459051,0.9669903,0.80392617,0.91996473,0.9727421,0.9481367,0.95730686,0.96958375,0.9630046,0.9136783,0.93610215,0.9765112,0.9583857,0.9215301,0.9229101,0.9617049,0.89503586,0.95516384,0.95660603,0.9492456,0.8935064,0.9507679,0.94980633,0.9055058,0.9353862,0.9633356,0.89931566,0.94607365,0.9430043,0.9408647,0.92853844,0.94477266,0.8971636
@IBLTV,0.9181602,0.9166261,0.9071561,0.93766326,0.93803215,0.9240136,0.9298531,0.91597164,0.9164567,0.8046442,0.8732168,0.92663705,0.8590183,0.84208155,0.9259749,0.93482,0.91668135,0.93708754,0.9023772,0.8998108,0.9164414,0.90519834,0.9396452,0.911865,0.93004084,0.9429338,0.89698935,1.0000002,0.91958404,0.9338187,0.92067254,0.93883675,0.89288384,0.8768302,0.8321067,0.93180764,0.94445616,0.91636306,0.92411304,0.8611356,0.88816464,0.9212005,0.91217566,0.9294671,0.9375539,0.92982054,0.9241208,0.8560982,0.93542385,0.940083,0.8720362,0.91321766,0.92760694,0.92499185,0.925202,0.85630035,0.8974234,0.93280256,0.89028955,0.8721732,0.88602334,0.9352455,0.91856444,0.8985485,0.93538094,0.9224705,0.9414972,0.9213826,0.93165916,0.91824377,0.8967533,0.8920944,0.86806405,0.92035973,0.8881165,0.87770337,0.9389088,0.928468,0.89519763,0.9457776,0.91348004,0.84547293,0.93790734,0.8048037,0.90936315,0.930367,0.9341167,0.92872673,0.9089638,0.8838885,0.92947155,0.88993394,0.91068923,0.91021615,0.91332793,0.88230526,0.85227185,0.8536452,0.8834357,0.9234937
@JagatReview,0.9253802,0.9462831,0.94442344,0.90925837,0.914467,0.9519819,0.9370183,0.95212936,0.9191922,0.884683,0.9348621,0.9102987,0.9303744,0.89542615,0.9455613,0.98405457,0.98730505,0.9156067,0.90551746,0.9230575,0.95610774,0.9524846,0.94505227,0.9471679,0.9714347,0.95287704,0.9352987,0.91958404,1.0,0.93498945,0.9073646,0.9736259,0.94399494,0.93493575,0.8790386,0.95300555,0.949101,0.83705723,0.943734,0.8890864,0.9430587,0.9376637,0.92460215,0.9331293,0.9075055,0.8991508,0.9449104,0.9174148,0.94796485,0.902619,0.9221176,0.94591475,0.929932,0.9102045,0.9870269,0.76739895,0.942824,0.9176889,0.93454826,0.92057467,0.9278615,0.9742068,0.89374197,0.9477066,0.9110031,0.9497862,0.9581318,0.955394,0.9510852,0.8443795,0.90417147,0.9336579,0.95050716,0.95548177,0.927541,0.92794764,0.9262947,0.93302965,0.9378582,0.9451252,0.9510569,0.91793025,0.95496786,0.8762463,0.9514048,0.96299934,0.9530052,0.9010253,0.9723653,0.899137,0.88602924,0.89604646,0.9475881,0.92273307,0.93504095,0.9293499,0.911767,0.9173195,0.9329629,0.91568875
@JessNoLimit,0.9288701,0.9280369,0.91397256,0.94125104,0.90974736,0.9149877,0.9331579,0.92705774,0.92716634,0.840649,0.88873786,0.8975462,0.8689863,0.85801834,0.9228529,0.94294167,0.9329297,0.92240214,0.9142388,0.9060014,0.93106854,0.9175825,0.9445099,0.93708265,0.94898546,0.9506159,0.9197563,0.9338187,0.93498945,0.9999999,0.9207676,0.95015,0.90372527,0.8909244,0.8527914,0.936681,0.94797444,0.8514148,0.92787087,0.8725649,0.89680374,0.9288625,0.9236499,0.9388044,0.9274154,0.92280376,0.93613267,0.87465227,0.93116575,0.9320775,0.86296004,0.9166584,0.93457687,0.9122908,0.9367707,0.7801933,0.8997055,0.9040905,0.8857577,0.8883313,0.9077002,0.9488559,0.91169536,0.90725416,0.9390227,0.91864586,0.95378983,0.93407947,0.9275676,0.861923,0.9023534,0.91143,0.89180416,0.917179,0.90517735,0.89191264,0.9288186,0.93139637,0.9145311,0.94220257,0.9098514,0.8511543,0.94823384,0.81578964,0.91273034,0.9365955,0.9369885,0.9042559,0.9403912,0.8963699,0.9200015,0.8946966,0.9225383,0.93688035,0.9176553,0.88828814,0.8599076,0.8508868,0.8925352,0.9109824
@Judika.Entertainment,0.93300354,0.929055,0.92370814,0.9630033,0.8986993,0.934621,0.9057792,0.9301045,0.9368825,0.8492013,0.90474105,0.8853312,0.885326,0.8884394,0.9250894,0.924114,0.9212166,0.94127524,0.9259815,0.8998515,0.9360774,0.93253934,0.9428629,0.9212812,0.9359224,0.94425285,0.9304662,0.92067254,0.9073646,0.9207676,1.0000002,0.93239963,0.9151861,0.9183023,0.88355947,0.94143134,0.9481038,0.8241012,0.948192,0.9066143,0.90977645,0.91154444,0.9298031,0.94146144,0.94796056,0.94964755,0.9285854,0.9024552,0.9112822,0.9327218,0.88161206,0.9289806,0.90905654,0.9197047,0.92100704,0.7525176,0.9314445,0.89416516,0.90820074,0.91387844,0.91976595,0.9330629,0.89593095,0.91104037,0.96260583,0.9488983,0.9450277,0.92828065,0.9240593,0.834863,0.88205624,0.9341129,0.8938302,0.93464017,0.9228545,0.90977347,0.93987143,0.9159662,0.91816604,0.95982265,0.9156132,0.8747153,0.9396262,0.84954643,0.9209103,0.94088966,0.94355345,0.90044487,0.9247254,0.9312997,0.94098556,0.9180521,0.9292897,0.88719285,0.9238558,0.9282683,0.8808441,0.88555914,0.9129734,0.8913014
@K2G,0.95096695,0.95103455,0.95410895,0.938249,0.92299026,0.9500276,0.93158376,0.96911585,0.94868076,0.8850778,0.93264294,0.9259939,0.9160945,0.90631247,0.9609471,0.9807764,0.9785553,0.9293369,0.9387354,0.934446,0.9673388,0.968505,0.9702233,0.9683945,0.9841756,0.96825767,0.9531218,0.93883675,0.9736259,0.95015,0.93239963,1.0000002,0.94408965,0.94095385,0.90609133,0.96629214,0.96757364,0.85259503,0.96011096,0.9192791,0.94339347,0.9434471,0.9445173,0.95404637,0.9286356,0.93118703,0.953845,0.9262512,0.94623905,0.93572426,0.9017003,0.9606484,0.9381362,0.9378192,0.97747886,0.7805667,0.9512489,0.9275645,0.933306,0.9406631,0.9457295,0.9907633,0.917531,0.94495237,0.94118404,0.9598818,0.97162163,0.9827547,0.9584229,0.8592191,0.9122031,0.9538577,0.9438071,0.95935583,0.94534683,0.9380778,0.943798,0.9391199,0.9481973,0.96162236,0.95992446,0.8987711,0.96952534,0.8640988,0.9452585,0.9748585,0.9595344,0.9283885,0.98010063,0.9343605,0.922254,0.9287618,0.9635736,0.92126584,0.94809693,0.9363663,0.90738976,0.9055186,0.92690754,0.92747307
@KUBILER,0.94382775,0.9662312,0.9851047,0.89790523,0.91130924,0.9546746,0.9283454,0.9412472,0.94140434,0.90149313,0.9846866,0.8742346,0.93828964,0.9311109,0.9436682,0.9482727,0.9602498,0.89960825,0.9350772,0.93598807,0.96539074,0.96230316,0.955326,0.92733276,0.95182663,0.9479201,0.95687306,0.89288384,0.94399494,0.90372527,0.9151861,0.94408965,0.9999999,0.9815966,0.9215237,0.964388,0.9494208,0.7783772,0.96424514,0.92397785,0.982154,0.93289065,0.94976544,0.94578624,0.8786201,0.8862774,0.9491905,0.9748198,0.9202442,0.89256334,0.9219784,0.92958593,0.9298014,0.9118547,0.95491153,0.71284467,0.9720226,0.8801811,0.952479,0.952143,0.949245,0.95084035,0.8598577,0.95543265,0.90059996,0.96580935,0.95338756,0.931497,0.9472463,0.7918893,0.91363907,0.9585118,0.95313144,0.96947134,0.9682078,0.968011,0.9196716,0.9380001,0.9529854,0.9518099,0.9388959,0.9322973,0.9631244,0.89909065,0.9554795,0.9527949,0.9636661,0.8901311,0.94473827,0.922302,0.87715113,0.9157716,0.9538738,0.9051181,0.96818036,0.9601015,0.93471825,0.9413837,0.94795895,0.89142174
@Kenandgrat,0.9418676,0.9504898,0.98231256,0.8899727,0.88260067,0.9484066,0.8980645,0.93682384,0.9280983,0.90125155,0.9859071,0.8560384,0.9398598,0.934729,0.9364159,0.94108003,0.9537406,0.89422625,0.9230179,0.9280971,0.9637263,0.9642873,0.9439614,0.92635965,0.95274305,0.93125796,0.9514358,0.8768302,0.93493575,0.8909244,0.9183023,0.94095385,0.9815966,1.0000002,0.9316255,0.9551667,0.93918765,0.7530514,0.96194744,0.9290403,0.9836819,0.90587646,0.9419418,0.94421077,0.8688729,0.8824004,0.93644667,0.98380196,0.9028609,0.87896574,0.91427517,0.924324,0.899818,0.9037576,0.9482994,0.68539214,0.97510254,0.86658275,0.9542725,0.95271206,0.94361544,0.94912577,0.845162,0.94824445,0.8971605,0.9682795,0.9501782,0.9315804,0.9342989,0.7690026,0.8783041,0.963332,0.9498163,0.9661132,0.97406983,0.97005814,0.90903556,0.9106032,0.9434743,0.944218,0.9384743,0.93130416,0.9524075,0.90271765,0.9449279,0.94509745,0.9620612,0.8728887,0.94743836,0.92879057,0.8696563,0.91693485,0.9522071,0.8815235,0.9661191,0.9687972,0.9340228,0.9431864,0.9435504,0.87942237
@KokBisa,0.9160218,0.91163373,0.9170505,0.86466813,0.8309407,0.878173,0.8335928,0.9197136,0.9085103,0.9133049,0.9291786,0.8047712,0.93238044,0.9599582,0.9135984,0.88079375,0.90643436,0.83599246,0.9471425,0.9292917,0.9249402,0.94403315,0.9135649,0.90584606,0.9200926,0.8917459,0.9505042,0.8321067,0.8790386,0.8527914,0.88355947,0.90609133,0.9215237,0.9316255,1.0,0.9317392,0.90917027,0.70753133,0.9419674,0.97879004,0.91631806,0.85597974,0.8987682,0.90570295,0.8147011,0.8496709,0.9170567,0.95001876,0.8455975,0.8593867,0.8782886,0.90842354,0.8515221,0.90619826,0.8822158,0.6315855,0.9287803,0.83592635,0.87207973,0.96521366,0.9566264,0.9018786,0.8417411,0.91586137,0.86880314,0.91912293,0.9274722,0.91741824,0.912714,0.7310289,0.8282457,0.95857334,0.92105937,0.9081765,0.9547697,0.9359789,0.8428426,0.8443094,0.9556706,0.8932296,0.88538396,0.9117833,0.9069641,0.9066196,0.9242991,0.91571283,0.8894156,0.84786826,0.90566826,0.962881,0.8559623,0.92949253,0.9291485,0.81703115,0.9124762,0.90752727,0.9380901,0.91598433,0.9281369,0.83587986
@LuckyHakimChannel,0.96311903,0.96802294,0.9684342,0.9417889,0.92415035,0.9621238,0.94420314,0.9590626,0.9645573,0.89276356,0.95511115,0.9083855,0.93051517,0.9334454,0.9530988,0.9624469,0.9643072,0.92568505,0.96671253,0.9683926,0.9712782,0.9645988,0.96988225,0.9510972,0.9712099,0.96716774,0.96798503,0.93180764,0.95300555,0.936681,0.94143134,0.96629214,0.964388,0.9551667,0.9317392,1.0,0.9761913,0.82385755,0.974092,0.94336706,0.9562927,0.9401436,0.95260775,0.96451443,0.9209749,0.9325639,0.9645978,0.947331,0.9335878,0.9409219,0.9137583,0.95149046,0.9526888,0.94001573,0.9576986,0.74704516,0.9642842,0.90342784,0.93771815,0.95331776,0.95936215,0.96870744,0.8960356,0.9560429,0.94092536,0.96802425,0.9771359,0.9590992,0.9668349,0.8348304,0.9245422,0.96679646,0.9373212,0.9688722,0.9684686,0.9640659,0.9465629,0.95237935,0.96041214,0.9719355,0.9440339,0.918156,0.97033,0.8903223,0.9549651,0.966208,0.96681654,0.9025275,0.9532843,0.95256096,0.92712545,0.9430801,0.9583745,0.92492545,0.9728366,0.94541115,0.9288713,0.9225116,0.9469124,0.9315327
@MILYHYA,0.96956044,0.9607146,0.9557172,0.95148546,0.9289471,0.95457006,0.9469804,0.95715225,0.95869756,0.8833083,0.93555623,0.90702176,0.913323,0.912423,0.95061576,0.95908594,0.9576493,0.9389906,0.95284486,0.9504343,0.9637094,0.95490193,0.966371,0.9534045,0.9681295,0.9738815,0.9620173,0.94445616,0.949101,0.94797444,0.9481038,0.96757364,0.9494208,0.93918765,0.90917027,0.9761913,1.0,0.8456383,0.96951985,0.929684,0.93858445,0.94327605,0.9526801,0.97303957,0.9350554,0.93619204,0.96711636,0.9233455,0.9428111,0.94504666,0.9141345,0.9473436,0.95344836,0.9470897,0.9585829,0.76044923,0.95392054,0.9095327,0.93208355,0.9424008,0.9473753,0.9673052,0.90362036,0.95193964,0.94815934,0.96459967,0.974915,0.9537283,0.9654503,0.8616029,0.9230416,0.95416194,0.92308027,0.962933,0.9504621,0.9423846,0.9516325,0.9498918,0.945563,0.9736675,0.94111687,0.9014088,0.97125506,0.86386096,0.947994,0.96949095,0.96832204,0.91444665,0.9577271,0.9347253,0.9298772,0.92837656,0.9530186,0.9309092,0.9606879,0.9369029,0.9086253,0.9074793,0.93279237,0.9279937
@MNCTV_Sports,0.81317097,0.81629074,0.7998592,0.84868944,0.870609,0.82175034,0.86270976,0.82642806,0.81598175,0.7035974,0.74491364,0.87888026,0.74340785,0.71268666,0.8338535,0.84523034,0.82201,0.8759906,0.7951813,0.7925318,0.79749185,0.79243743,0.8386958,0.8347759,0.8364501,0.861707,0.7851816,0.91636306,0.83705723,0.8514148,0.8241012,0.85259503,0.7783772,0.7530514,0.70753133,0.82385755,0.8456383,0.99999976,0.80469954,0.7397363,0.77140534,0.84073484,0.80738664,0.8233206,0.87481076,0.85507846,0.82767165,0.7229655,0.8720027,0.8508475,0.77529883,0.8357359,0.8508301,0.84619117,0.8429744,0.8594904,0.77811354,0.8925409,0.7785867,0.75224817,0.7713995,0.8490473,0.8622197,0.7872443,0.84345114,0.8123578,0.8342247,0.83422935,0.8278525,0.9656342,0.83040315,0.7620449,0.74736094,0.81029415,0.7534677,0.7408222,0.8578638,0.85496354,0.7858623,0.8487647,0.8280264,0.7283305,0.8353377,0.6807655,0.80169696,0.8355106,0.8404325,0.86895263,0.8178298,0.7662527,0.8459472,0.79065734,0.80218756,0.83033025,0.807868,0.7664114,0.7326237,0.73793346,0.77062905,0.8406119
@MajelisLucu,0.9587027,0.9644361,0.9634642,0.940884,0.9200548,0.95911777,0.9242028,0.9604471,0.9535335,0.8991264,0.9601362,0.8907497,0.94286144,0.9466044,0.9617783,0.95233387,0.96205,0.9204632,0.9536281,0.94148594,0.97456026,0.9764552,0.9677297,0.9455218,0.9648936,0.96037626,0.9682715,0.92411304,0.943734,0.92787087,0.948192,0.96011096,0.96424514,0.96194744,0.9419674,0.974092,0.96951985,0.80469954,1.0000001,0.9530213,0.95436966,0.9312977,0.9507247,0.9609298,0.91365016,0.92624694,0.96575975,0.956301,0.9223865,0.9317291,0.9224045,0.94933283,0.9339247,0.9387679,0.94949496,0.7325979,0.9740499,0.900496,0.94636667,0.96216357,0.9608511,0.9619682,0.8988861,0.9596561,0.94261795,0.97888726,0.97594106,0.95825315,0.9635538,0.8211639,0.9068577,0.9794395,0.94539887,0.9732134,0.9742765,0.95990705,0.9375782,0.93226045,0.96180785,0.96981204,0.94678247,0.93139684,0.9734074,0.9058683,0.96389365,0.96769035,0.9627885,0.909944,0.9527743,0.95907825,0.920538,0.94039154,0.96671367,0.90941745,0.96045196,0.96005636,0.942181,0.93692935,0.9515786,0.9142486
@MalakaProjectid,0.93848026,0.92041373,0.9230987,0.8899907,0.8461585,0.8908972,0.8495892,0.9417538,0.9205689,0.911806,0.9224631,0.82313836,0.93799525,0.97236234,0.92205703,0.8893565,0.9141803,0.8627264,0.95528334,0.93743753,0.9292612,0.9526375,0.918664,0.9276657,0.9344188,0.9158745,0.9604007,0.8611356,0.8890864,0.8725649,0.9066143,0.9192791,0.92397785,0.9290403,0.97879004,0.94336706,0.929684,0.7397363,0.9530213,1.0000001,0.90631515,0.8740744,0.91375774,0.9283053,0.851031,0.8805319,0.9409704,0.9388144,0.86823416,0.8861284,0.8941759,0.93260705,0.8752639,0.9423068,0.89616275,0.6517122,0.93771404,0.8508779,0.8797078,0.9741356,0.9571773,0.9176805,0.8685602,0.9233532,0.89683294,0.9369954,0.93634725,0.93476045,0.9362124,0.76405865,0.8485831,0.9662498,0.9170939,0.91830933,0.95373195,0.9345918,0.87139106,0.8635547,0.9522239,0.9134282,0.90508837,0.91769785,0.91704845,0.9082464,0.9374746,0.93562967,0.9087415,0.86622524,0.9197353,0.97299397,0.8900323,0.9419176,0.9437425,0.83043015,0.92684865,0.9177462,0.94858927,0.9316671,0.94332016,0.8482836
@MamankKuliner,0.9284735,0.9499924,0.9838339,0.8899454,0.9026237,0.9516461,0.91117924,0.9250448,0.9258998,0.88561714,0.98556703,0.87315416,0.9334162,0.9148543,0.9426881,0.95006406,0.95648515,0.8895354,0.9155303,0.9251694,0.966402,0.95430475,0.95251334,0.91633976,0.9470606,0.92945325,0.9439569,0.88816464,0.9430587,0.89680374,0.90977645,0.94339347,0.982154,0.9836819,0.91631806,0.9562927,0.93858445,0.77140534,0.95436966,0.90631515,0.99999976,0.91316617,0.9352554,0.93221295,0.8681145,0.8792044,0.93391824,0.9750773,0.90810776,0.88046485,0.91137546,0.9139529,0.90899014,0.8932626,0.95161796,0.7120173,0.9630364,0.8729613,0.95509356,0.9381356,0.94020045,0.9496057,0.85003686,0.9499048,0.8939732,0.96104085,0.9522656,0.9266528,0.93608415,0.781171,0.886367,0.95046616,0.9503951,0.9693366,0.96473277,0.96199006,0.912025,0.92212576,0.94577956,0.94152427,0.93386006,0.92676497,0.9562372,0.8895465,0.9459066,0.9397103,0.9579567,0.88486075,0.94015425,0.9121417,0.865192,0.90402055,0.9431157,0.89998233,0.9651148,0.956028,0.9228159,0.9285358,0.9356741,0.89248407
@Mas-Wahid,0.93388206,0.968279,0.93449926,0.91738665,0.95164937,0.93922514,0.96980363,0.9341761,0.9680108,0.8528697,0.9055257,0.90625405,0.88369536,0.8678097,0.9315394,0.9425409,0.9422604,0.9178853,0.9285211,0.9025713,0.9437232,0.9314544,0.9577931,0.91568995,0.93798065,0.9667413,0.94038206,0.9212005,0.9376637,0.9288625,0.91154444,0.9434471,0.93289065,0.90587646,0.85597974,0.9401436,0.94327605,0.84073484,0.9312977,0.8740744,0.91316617,1.0000004,0.950367,0.9408686,0.9094131,0.89579237,0.9486455,0.8909431,0.9500048,0.92495215,0.8653309,0.92731845,0.9716781,0.9049722,0.94370776,0.76987356,0.9214306,0.89894104,0.9055506,0.9120902,0.9286417,0.9446405,0.8905296,0.9169632,0.923368,0.9287603,0.94692785,0.9245095,0.93786496,0.85219854,0.9726066,0.9234411,0.92818254,0.93279487,0.91225564,0.9112139,0.9175117,0.9754528,0.93360204,0.9536586,0.91797864,0.87330246,0.96440476,0.8288466,0.9274157,0.94518113,0.9417163,0.9152359,0.92537904,0.8827363,0.91253054,0.89788693,0.93990725,0.91950107,0.91324735,0.9043455,0.8731924,0.8713263,0.8968104,0.90988004
